"id","lettre","mot","enonce","interp","regle"
"8926","O","Ovins (Moutons, Brebis…) ","Voir en rêve un troupeau d’ovins,  ","annonce qu’il pourrait voir sa joie durer.",
"8927","O","Ovins (Moutons, Brebis…) ","Se voir en rêve accueilli par des ovins,  ","annonce qu’il pourrait combattre des hommes et les vaincre. ",
"8928","O","Ovins (Moutons, Brebis…) ","Voir en rêve le ciel se fendre et y sortir des ovins,  ","annonce qu’il pourrait s’agir de butins pour les gens de cet endroit.",
"8929","O","Ovins (Moutons, Brebis…) ","Se voir en rêve disposer de pieds d’ovins,  ","annonce qu’il pourrait s’agir de longévité.",
"8930","O","Ovins (Moutons, Brebis…) ","Se voir en rêve disposer de têtes d’ovins,  ","annonce qu’il pourrait s’agir de longévité",
"8931","O","Ovins (Moutons, Brebis…) ","Se voir en rêve disposer de la graisse d’ovins,  ","annonce qu’il pourrait s’agir d’une grosse fortune.",
"8932","O","Ovins (Moutons, Brebis…) ","Se voir en rêve traverser à côté d’un troupeau d’ovins,  ","annonce qu’il pourrait s’agir d’hommes non sages. ",
"8933","O","Ovins (Moutons, Brebis…) ","Se voir en rêve s’approprier des ovins,  ","annonce qu’il pourrait s’agir d’un butin.",
"8934","O","Ovins (Moutons, Brebis…) ","Se voir en rêve mener paître des ovins,  ","annonce qu’il pourrait gouverner des gens.",
"8935","O","Ovins (Moutons, Brebis…) ","Se voir en rêve conduire un troupeau d’ovin et de caprins,  ","annonce qu’il pourrait gouverner des arabes et des non-arabes.",
"8936","O","Ovins (Moutons, Brebis…) ","Se voir en rêve boire le lait d’ovin,  ","annonce qu’il pourrait s’agir d’une fortune licite, bienfaits ainsi que persévérance sur le droit chemin.",
"8937","O","Ovins (Moutons, Brebis…) ","Se voir en rêve enfourcher un ovin,  ","annonce qu’il pourrait s’agir de prospérité.",
"8938","O","Ovins (Moutons, Brebis…) ","Voir en rêve que son bonnet est fait en peau d’ovin,  ","annonce qu’il pourrait s’agir d’un rêve louable.",
"8939","P","Paillet  ","Se voir en rêve enveloppé d’un paillet,  ","annonce qu’il pourrait s’agir de la rétention d’urine",
"8940","P","Pain ","Celle qui voit en rêve du miel avec du pain,  ","annonce qu’il pourrait s’agir d’aisance.",
"8941","P","Pain ","Celle qui voit en rêve du pain sortir de son vagin,  ","annonce qu’il pourrait s’agir de pauvreté et risque de faillite.",
"8942","P","Pain ","Se voir en rêve pisser sur du pain,  ","annonce qu’il pourrait s’agir  d’un acte illicite.",
"8943","P","Pain ","Se voir en rêve manger du pain avec du fromage,  ","annonce qu’il pourrait s’agir de gênes et maladie.",
"8944","P","Pain ","Se voir en rêve manger du fer avec du pain,  ","annonce qu’il gagnerait sa vie avec prudence et flatterie.",
"8945","P","Pain ","Voir en rêve les gens marcher sur du pain,  ","annonce qu’il pourrait s’agir de prospérité et joie.",
"8946","P","Pain ","Se voir en rêve manger un bout de pain dans un souk,  ","annonce qu’il pourrait s’agir de l’approche de sa mort.",
"8947","P","Pain ","Se voir en rêve manger un bout de pain dans une route,  ","annonce qu’il pourrait s’agir de l’approche de sa mort.",
"8948","P","Pain ","Se voir en rêve acheter du pain chez un boulanger sans observer le prix correspondant,  ","annonce qu’il pourrait s’agir de fortune et bonheur.",
"8949","P","Pain ","Se voir en rêve disposer du pain en grande quantité,  ","annonce qu’il pourrait recevoir en visite, très bientôt, des frères et des amis. ",
"8950","P","Pain ","Se voir en rêve recevoir un bout de pain et en manger une bouchée,  ","annonce qu’il pourrait s’agir de cupidité.",
"8951","P","Pain ","Se voir en rêve recevoir un bout de pain et le manger,  ","annonce qu’il pourrait s’agir d’une vie aisée. Il pourrait s’agir aussi de l’approche de la mort.",
"8952","P","Pain ","Se voir en rêve manger du pain non cuit à point,  ","annonce qu’il pourrait s’agir de fièvre.",
"8953","P","Pain ","Se voir en rêve cuire du pain,  ","annonce qu’il pourrait être à la recherche d’une chose utile dont il voudrait disposer pour longtemps.",
"8954","P","Pain ","Se voir en rêve cuire du pain rapidement avant le refroidissement du four,  ","annonce qu’il pourrait s’agir de puissance et fortune en fonction de la quantité de pain vue en rêve.",
"8955","P","Pain ","Se voir en rêve distribuer du pain aux pauvres,  ","annonce qu’il pourrait s’agir de savoir pour celui qui en serait préoccupé ou de bons sermons pour le sermonneur.",
"8956","P","Pain ","Se voir en rêve distribuer du pain aux gens,  ","annonce qu’il pourrait s’agir de savoir pour celui qui en serait préoccupé ou de bons sermons pour le sermonneur.",
"8957","P","Pain ","Se voir en rêve distribuer du pain à des personnes qui sont au-dessus de lui,  ","annonce qu’il pourrait être  récompensé pour ses bons actes à leur égard alors qu’ils ne seraient pas en bons termes avec lui.",
"8958","P","Pain ","Se voir en rêve distribuer du pain à des personnes qui n’en n’ont pas besoin,  ","annonce qu’il pourrait être récompensé pour ses bons actes à leur égard alors qu’ils ne seraient pas en bons termes avec lui.",
"8959","P","Pain ","Voir en rêve du pain sur le nuage,  ","annonce qu’il pourrait s’agir d’une augmentation de son prix.",
"8960","P","Pain ","Voir en rêve du pain sur les toits,  ","annonce qu’il pourrait s’agir d’une augmentation de son prix.",
"8961","P","Pain ","Voir en rêve du pain au haut des palmiers,  ","annonce qu’il pourrait s’agir d’une augmentation des prix des aliments.",
"8962","P","Pain ","Se voir en rêve manger du pain et des pierres,  ","annonce que suite à des difficultés, il pourrait être prudent et rusé pour gagner sa vie.",
"8963","P","Pain ","Se voir en rêve manger du pain avec du vinaigre,  ","annonce qu’il pourrait s’agir d’une fortune bénie, la piété ainsi que la longévité.",
"8964","P","Pain ","Se voir en rêve manger du pain avec du sel,  ","annonce qu’il pourrait se contenter du peu dans l’ici-bas.",
"8965","P","Pain ","Se voir en rêve donner du pain en aumône volontaire,  ","annonce qu’il pourrait s’agir, pour le pauvre, d’un effort louable comme une prière volontaire ainsi que la visite des cimetières tout en glorifiant Le Très-Haut. Pour le fortuné, ce rêve figure un acte de vertu comme un conseil, une bienfaisance, un ordre pour ne pas commettre l’illicite, enseignement du Saint Coran ou conduite de prière pour un groupe de personnes.",
"8966","P","Pain ","Se voir en rêve manger du pain avec des excréments humains,  ","annonce qu’il pourrait ne pas observer la Sunna, ou bien qu’il mangerait en état d’éveil du pain avec du miel.",
"8967","P","Pain ","Voir en rêve un mort lui donner du pain,  ","annonce qu’il pourrait disposer d’une fortune par des moyens inattendus.",
"8968","P","Pain, miche ","Voir en rêve une miche suspendue dans son front,  ","annonce qu’il pourrait s’appauvrir.",
"8969","P","Pain, miche ","Voir en rêves des miches étalées sur une table,  ","annonce qu’il pourrait s’agir de l’émergence d’un ennemi.",
"8970","P","Pain, miche ","Voir en rêves des miches étalées sur une table et en manger,  ","annonce qu’il pourrait s’agir de l’émergence d’une dispute avec un ennemi.",
"8971","P","Pain, miche ","Se voir en rêve tenir une miche noire non propre (avec du son),  ","annonce qu’il pourrait s’agir d’une vie aisée.",
"8972","P","Pain, miche ","Se voir en rêve tenir une miche en orge,  ","annonce qu’il pourrait s’agir d’une vie difficile mais avec bonne gestion et piété.",
"8973","P","Pain, miche ","Se voir en rêve tenir une miche sèche,  ","annonce qu’il pourrait s’agir d’une personne qui ne dépense pas convenablement pour bien vivre.",
"8974","P","Pain, miche ","Se voir en rêve disposer de beaucoup de miches sans en manger,  ","annonce qu’il pourrait rencontrer des frères dans un avenir très proches.",
"8975","P","Pain, miche ","Se voir en rêve disposer d’une miche,  ","annonce qu’il pourrait s’agir du mariage pour le célibataire.",
"8976","P","Pain, miche ","Se voir en rêve disposer d’une miche propre et nette,  ","annonce qu’il pourrait s’agir d’une vie aisée, fortune, prospérité, fertilité, bénédiction, fin des chagrins. La fortune en question  pourrait être recherchée par d’autres personnes.",
"8977","P","Pain, miche ","Se voir en rêve disposer d’une miche propre et crue,  ","annonce qu’il pourrait s’agir de justice pour le sultan ainsi que le sérieux et la bonté pour le commerçant et l’artisan.",
"8978","P","Pain, miche ","Se voir en rêve devant une table contenant beaucoup de miches propres et des aliments de bon gout,  ","annonce qu’il pourrait s’agir de recherche d’amitié avec des personnes.",
"8979","P","Pain, miche ","Se voir en rêve à table, manger des miches épaisses et voir la table déplacée après avoir fini de manger,  ","annonce qu’il pourrait quitter l’endroit où il serait établi ou que sa mission dans cet endroit serait achevée.",
"8980","P","Pain, miche ","Se voir en rêve à table, manger des miches épaisses et voir la table toujours présente,  ","annonce qu’il pourrait s’agir de longévité.",
"8981","P","Pain, miche ","Se voir en rêve couché sur son dos, son bouche ouvert et observer des miches y sortir,  ","annonce qu’il pourrait s’agir de gênes et affaiblissement.",
"8982","P","Palais (bouche) ","Voir en rêve sa langue collée à son palais,  ","annonce qu’il pourrait nier indûment une dette ou un dépôt.",
"8983","P","Palmier  ","Celle qui voit en rêve les fibres d’un palmier,  ","annonce qu’il pourrait s’agir de vêtements et fortune.",
"8984","P","Palmier  ","Se voir en rêve chuter du haut d’un palmier et rencontrer un Prophète sur lui le salut,  ","annonce qu’il pourrait s’agir de repentir et renonciation aux péchés et aux actes hérétiques. ",
"8985","P","Palmier  ","Se voir en rêve cueillir des dattes d’un palmier en dehors de sa saison,  ","annonce que ses actes ne seraient pas compatibles avec son savoir.",
"8986","P","Palmier  ","Se voir en rêve cueillir des dattes d’un palmier pendant sa saison,  ","annonce qu’il pourrait s’agir de mariage à une femme noble, aisée et bénie, l’acquisition d’une fortune sans peine ainsi qu’un savoir bénéfique.",
"8987","P","Palmier  ","Voir en rêve du pain au haut des palmiers,  ","annonce qu’il pourrait s’agir d’une augmentation des prix des aliments.",
"8988","P","Palmier  ","Se voir en rêve cueillir des dattes mûres et fraiches d’un palmier desséché,  ","annonce qu’un homme pervers pourrait lui enseigner un savoir bénéfique pour lui. Ce rêve figure aussi la délivrance. En effet, Le Très-Haut a dit « Secoue vers toi le tronc du palmier: il fera tomber sur toi des dattes fraîches et mûres.», (Mariam, 25).",
"8989","P","Palmier  ","Voir en rêve un palmier incendiée dans la grande mosquée,  ","annonce qu’il pourrait s’agir de la mort ou assassinat d’un homme ou d’une femme de grande réputation en matière de pouvoir ou de savoir.",
"8990","P","Palmier  ","Voir en rêve un palmier tomber dans la grande mosquée,  ","annonce qu’il pourrait s’agir de la mort ou assassinat d’un homme ou d’une femme de grande réputation en matière de pouvoir ou de savoir.",
"8991","P","Palmier  ","Voir en rêve un palmier coupé dans la grande mosquée,  ","annonce qu’il pourrait s’agir de la mort ou assassinat d’un homme ou d’une femme de grande réputation en matière de pouvoir ou de savoir.",
"8992","P","Palmier  ","Voir en rêve un palmier coupé par un vent très fort dans la grande mosquée,  ","annonce qu’il pourrait s’agir de la mort ou assassinat d’un homme ou d’une femme de grande réputation en matière de pouvoir ou de savoir.",
"8993","P","Palmier  ","Se voir en rêve s’approprier beaucoup de palmiers dans un terrain approprié,  ","annonce qu’il pourrait s’agir d’une fortune.",
"8994","P","Palmier  ","Se voir en rêve s’approprier beaucoup de palmiers dans un terrain non approprié,  ","annonce qu’il pourrait régner sur des hommes.",
"8995","P","Palmier  ","Voir en rêve un noyau de dattes devenir un palmier,  ","annonce qu’il pourrait s’agir d’un garçon qui deviendrait un grand savant ou un homme négligé  qui gagnerait une grande réputation et un rang élevé.",
"8996","P","Palmier  ","Se voir en rêve disposer de beaucoup de palmiers,  ","annonce qu’il pourrait s’agir du pouvoir, un commerce ou des gains. Ceci en fonction de ses préoccupations en réalité.",
"8997","P","Palmier  ","Se voir en rêve chuter d’un palmier,  ","annonce qu’il pourrait se séparer de la personne figurée par le palmier dans le rêve.",
"8998","P","Palmier  ","Se voir en rêve couper un palmier,  ","annonce qu’il pourrait s’agir d’une maladie pour lui ou un proche.",
"8999","P","Palmier  ","Se voir en rêve arracher un palmier,  ","annonce qu’il pourrait s’agir de l’approche de la mort pour lui ou un proche.",
"9000","P","Palmier  ","Se voir en rêve disposer de beaucoup de palmiers dans un verger,  ","annonce qu’il pourrait s’agir d’une fortune.",
"9001","P","Palmier  ","Se voir en rêve disposer de dattes de palmiers,  ","annonce qu’il pourrait s’agir d’une fortune bénie notamment de la part de certaines personnes nobles.",
"9002","P","Palmier  ","Se voir en rêve fuir une boue infecte et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"9003","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver une boue infecte,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril.",
"9004","P","Palmier  ","Se voir en rêve fuir des serpents et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"9005","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver des serpents,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril.",
"9006","P","Palmier  ","Voir en rêve le vent arracher des palmiers,  ","annonce qu’il pourrait s’agir d’un malheur dans cet endroit de la part du Très-Haut ou du sultan.",
"9007","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver une prière de groupe,  ","annonce qu’il pourrait s’agi de repentir.",
"9008","P","Palmier  ","Voir en rêve un aliment en haut des palmiers,  ","annonce qu’il pourrait se renchérir.",
"9009","P","Palmier  ","Se voir en rêve cueillir d’un palmier des raisins noirs,  ","annonce que on épouse pourrait avoir un enfant avec un esclave noir.",
"9010","P","Palmier  ","Se voir en rêve fuir des corbeaux et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"9011","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver des corbeaux,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril",
"9012","P","Palmier  ","Se voir en rêve fuir des souris et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"9013","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver des souris,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril",
"9014","P","Palmier  ","Se voir en rêve fuir des ordures et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"9015","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver des ordures,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril",
"9016","P","Palmier  ","Se voir en rêve chuter d’un palmier et tomber dans une mosquée,  ","annonce qu’il pourrait s’agir de repentir.",
"9017","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver un Mus’haf,   ","annonce qu’il pourrait s’agir de repentir.",
"9018","P","Palmier  ","Se voir en rêve fuir des bêtes sauvages et chuter d’un palmier  ","annonce qu’il pourrait s’agir de repentir.",
"9019","P","Palmier  ","Se voir en rêve chuter d’un palmier et trouver des bêtes sauvages,  ","annonce qu’il pourrait s’agir de péchés, dures épreuves et il risquerait le péril",
"9020","P","Panade  ","Se voir en rêve disposer de panades ne comportant pas de graisse et les manger rapidement du fait que leur gout n’est pas bon,  ","annonce qu’il serait en train d’espérer la mort à cause des difficultés rencontrées dans la vie.",
"9021","P","Panade  ","Se voir en rêve disposer de panades et ne pas en manger par crainte de les épuiser,  ","annonce qu’il craindrait la mort alors qu’il est comblé de bienfaits. ",
"9022","P","Panade  ","Se voir en rêve disposer d’une panade ne comportant pas de graisse,  ","annonce qu’il pourrait s’agir d’un métier mesquin ainsi que du risque d’appauvrissement.",
"9023","P","Panade  ","Se voir en rêve disposer d’une panade sans graisse ni viande,  ","annonce qu’il pourrait s’agir de piété ainsi qu’un métier noble.",
"9024","P","Panade  ","Se voir en rêve disposer d’une panade préparée en oiseaux de proie,  ","annonce qu’il serait en relation avec des hommes rusés et injustes au sujet d’une fortune illicite.",
"9025","P","Panade  ","Se voir en rêve disposer d’une panade préparée avec la chair de bêtes fauves,  ","annonce qu’il pourrait s’allier à des personnes injustes ou avoir un commerce avec eux. ",
"9026","P","Panade  ","Voir en rêve une écuelle contenant des panades avec beaucoup de graisse au point de ne pas pouvoir en manger,  ","annonce qu’il constituerait une fortune qui profiterait à autrui. ",
"9027","P","Panade  ","Voir en rêve des panades dans une écuelle et en manger,  ","annonce qu’il vivrait encore en fonction de la quantité de panades non encore consommées.",
"9028","P","Panier  ","Voir en rêve un panier plein de choses dont le genre n’est pas louable,  ","annonce qu’il pourrait s’agir d’une alerte.",
"9029","P","Panier  ","Voir en rêve un panier plein de choses dont le genre est louable,  ","annonce qu’il pourrait s’agir d’une bonne nouvelle.",
"9030","P","Pantalon ","Celle qui se voit en rêve avoir les lacets du pantalon,  ","annonceXXX qu’il pourrait s’agir d’une fille pour la femme enceinte.",
"9031","P","Pantalon ","Celle qui se voit en rêve porter le pantalon d‘hommes,  ","annonceXXX qu’il pourrait s’agir de mariage pour la femme célibataire.",
"9032","P","Pantalon ","Voir en rêve que le lacet de son pantalon s’est coupé,  ","annonceXXX qu’il pourrait s’agir de son mauvais comportement à l’égard de sa femme. Il pourrait s’agir aussi de sa méfiance lors de ses rapports sexuels avec elle.",
"9033","P","Pantalon ","Se voir en rêve posant sa tête sur le lacet de son pantalon,  ","annonce qu’il n’accepterait pas son fils.",
"9034","P","Pantalon ","Se voir en rêve avoir un lacet de pantalon en sang,  ","annonce qu’il pourrait être impliqué dans un meurtre à cause d’une femme.",
"9035","P","Pantalon ","Voir en rêve le lacet de son pantalon dans l’apparence d’un serpent,  ","annonce qu’il pourrait avoir un ennemi parmi les membres de la famille de son épouse.",
"9036","P","Pantalon ","Voir en rêve son pantalon dénoué,  ","annonce que son épouse pourrait se dévoiler devant les étrangers.",
"9037","P","Pantalon ","Se voir en rêve mettre un pantalon,  ","annonce qu’il pourrait être immunisé contre les péchés.",
"9038","P","Pantalon ","Se voir en rêve acheter un pantalon auprès de quelqu’un qui ne vend pas des vêtements,  ","annonce qu’il pourrait se marier à une femme sans tuteur.",
"9039","P","Pantalon ","Se voir en rêve mettre un pantalon à l’envers,  ","annonce qu’il pourrait s’agir d’un déshonneur de la part des siens. ",
"9040","P","Pantalon ","Se voir en rêve uriner dans son pantalon,  ","annonce que son épouse pourrait tomber enceinte.",
"9041","P","Pantalon ","Se voir évacuer ses matières fécales sur son pantalon,  ","annonce qu’il pourrait ne pas être content suite à la grossesse de son épouse.",
"9042","P","Pantalon ","Se voir en rêve porter un pantalon sans tunique,  ","annonce qu’il pourrait s’affaiblir.",
"9043","P","Pantalon ","Voir en rêve un scorpion dans son pantalon,  ","annonce qu’il pourrait s’agir d’une femme corrompue.",
"9044","P","Pantalon ","Se voir en rêve en train de déféquer dans son pantalon,  ","annonce qu’il pourrait s’irriter contre son épouse.",
"9045","P","Pantoufle, Chausson ","Celle qui se voit en rêve sortir de sa maison portant un voile très ample rouge brillant et une pantoufle,  ","annonce qu’elle pourrait être victime d’une accusation et elle en souffrirait longtemps.",
"9046","P","Pantoufle, Chausson ","Voir en rêve le Messager d’Allah sur lui la bénédiction et le salut, portant ses pantoufles  ","annonce qu’il pourrait s’agir d’une incitation pour participer au Jihad. ",
"9047","P","Pantoufle, Chausson ","Se voir en rêve disposer d’une pantoufle et ne pas la porter,  ","annonce qu’il pourrait s’agir d’une fortune de la part de personnes non arabes.",
"9048","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle et ne pas observer de danger particulier le justifiant,  ","annonce qu’il pourrait s’agir de soucis.",
"9049","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle pour se protéger contre un des épines,  ","annonce qu’il pourrait s’agir de protection contre un mal.",
"9050","P","Pantoufle, Chausson ","Se voir en rêve porter des pantoufles pour se protéger contre tout mal en général,  ","annonce qu’il pourrait s’agir de protection contre le mal.",
"9051","P","Pantoufle, Chausson ","Se voir en rêve porter des pantoufles pour se protéger contre les animaux venimeux,  ","annonce qu’il pourrait s’agir de protection contre le mal.",
"9052","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle pour se protéger contre la boue,  ","annonce qu’il pourrait s’agir de protection contre un mal.",
"9053","P","Pantoufle, Chausson ","Se voir en rêve porter des pantoufles pour se protéger contre les animaux rampants,  ","annonce qu’il pourrait s’agir de protection contre le mal.",
"9054","P","Pantoufle, Chausson ","Se voir en rêve porter deux pantoufles,  ","annonce qu’il pourrait s’agir d’un voyage maritime. Avec des armes, ça serait une protection. En hiver, c’est des bienfaits et en été ça figure des soucis.",
"9055","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle rouge,  ","annonce qu’il pourrait s’agir d’un rêve non louable pour celui qui à l’intention de voyager.",
"9056","P","Pantoufle, Chausson ","Voir en rêve sa pantoufle perdue,  ","annonce qu’il pourrait s’agir de dégradation de la réputation. Il pourrait s’agir aussi de délivrance et acquittement des dettes.",
"9057","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle étroite,  ","annonce qu’il pourrait s’agir de soucis, dettes et emprisonnement.",
"9058","P","Pantoufle, Chausson ","Voir en rêve sa pantoufle incendiée,  ","annonce qu’il perdrait la moitié de sa fortune dans un pays étranger.",
"9059","P","Pantoufle, Chausson ","Voir en rêve qu’on lui a volé ses pantoufles,  ","annonce qu’il pourrait s’agir de soucis.",
"9060","P","Pantoufle, Chausson ","Voir en rêve que sa pantoufle lui a été arrachée,  ","annonce qu’il perdrait la moitié de sa fortune dans un pays étranger.",
"9061","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle large,  ","annonce qu’il pourrait s’agir de soucis en relation avec la fortune.",
"9062","P","Pantoufle, Chausson ","Se voir en rêve porter une pantoufle et des armes,  ","annonce qu’il pourrait s’agir de protection et couverture contre tout mal.",
"9063","P","Pantoufle, Chausson ","Se voir en rêve porter un manteau persan et des pantoufles,  ","annonce qu’il pourrait s’agir de fortune et réputation.",
"9064","P","Pantoufle, Chausson ","Voir en rêve le sultan porter une pantoufle neuve,  ","annonce qu’il pourrait disposer des fortunes de non musulmans.",
"9065","P","Paon   ","Voir en rêve un paon sortir de son cul,  ","annonce qu’il pourrait s’agir de la naissance d’une belle fille.",
"9066","P","Paon   ","Se voir en rêve grouper un paon et une colombe,  ","annonce qu’il pourrait être un proxénète.",
"9067","P","Paon   ","Voir en rêve une poule et une femelle du paon en train de roucouler dans sa demeure,  ","annonce qu’il pourrait être un homme pervers.",
"9068","P","Paradis ","Voir en rêve le Paradis tel qu’il est,  ","annonce qu’il pourrait s’agir de la réalisation des désirs et la fin des soucis.",
"9069","P","Paradis ","Se voir en rêve projeter le Paradis en Enfer,  ","annonce qu’il pourrait s’agir de la vente d’un verger dont il dépenserait entièrement la somme encaissée.",
"9070","P","Paradis ","Voir en rêve quelqu’un lui dire « Tu vas entrer au Paradis »,  ","annonce qu’il pourrait s’agir d’un héritage. En effet, Le Très-Haut a dit « Tel est le Paradis qu’on vous fait hériter pour ce que vous faisiez.», (Az-Zokhrouf, 72).",
"9071","P","Paradis ","Voir en rêve quelqu’un lui dire « Entre au Paradis ! » et ne pas pouvoir y entrer,  ","annonce qu’il pourrait s’agir d’égarement et désintéressement à l’égard de la religion. En effet, Le Très-Haut a dit « Pour ceux qui traitent de mensonges Nos enseignements et qui s‘en écartent par orgueil, les portes du ciel ne leur seront pas ouvertes, et ils n‘entreront au Paradis que quand le chameau pénètre dans le chas de l‘aiguille. Ainsi rétribuons-Nous les criminels.», (Al-Araaf, 40).",
"9072","P","Paradis ","Voir en rêve la porte du Paradis fermée et ne pas pouvoir y accéder,  ","annonce qu’il pourrait s’agir de l’approche de la mort de l’un de ses parents.",
"9073","P","Paradis ","Voir en rêve deux portes du Paradis fermées et ne pas pouvoir y accéder,  ","annonce qu’il pourrait s’agir de l’approche de la mort de ses parents.",
"9074","P","Paradis ","Voir en rêve toutes les portes du paradis fermées devant lui et ne pas pouvoir y accéder,  ","annonce qu’il pourrait s’agir d’irritation de ses parents à son égard.",
"9075","P","Paradis ","Se voir en rêve interdit d’accéder au Paradis,  ","annonce qu’il serait dans l’incapacité d’accomplir le pèlerinage, de participer au Jihad ou de se repentir.",
"9076","P","Paradis ","Se voir en rêve recevoir d’une personne les fruits du Paradis,  ","annonce qu’il pourrait s’agir de bienfaits.",
"9077","P","Paradis ","Se voir en rêve disposer des fruits du Paradis,  ","annonce qu’il pourrait s’agir de bienfaits. En effet, les fruits du Paradis figurent des bienfaits et de bons actes.",
"9078","P","Paradis ","Se voir en rêve disposer des fruits du Paradis et les remettre à une personne,  ","annonce que son savoir profiterait aux autres.",
"9079","P","Paradis ","Se voir en rêve disposer des fruits du Paradis et ne pas en manger,  ","annonce qu’il ne profiterait pas de son savoir en matière de religion.",
"9080","P","Paradis ","Se voir en rêve manger des fruits du Paradis,  ","annonce qu’il pourrait s’agir d’acquisition du savoir ainsi que des bienfaits. Ceci en fonction de la quantité de fruits mangés en rêve. En effet, les fruits du Paradis figurent des bienfaits et de bons actes.",
"9081","P","Paradis ","Se voir en rêve ramasser les fruits du Paradis et les remettre à d’autres personnes pour les manger,  ","annonce que son savoir profiterait aux autres.",
"9082","P","Paradis ","Se voir en rêve interdit de toucher aux fruits du Paradis,  ","annonce qu’il pourrait s’agir d’affaiblissement de la foi. En effet, Le Très-Haut a dit « Ce sont, certes, des mécréants ceux qui disent: ""En vérité, Allah c‘est le Messie, fils de Marie."" Alors que le Messie a dit: ""Ô enfants d‘Israël, adorez Allah, mon Seigneur et votre Seigneur"". Quiconque associe à Allah (d‘autres divinités), Allah lui interdit le Paradis; et son refuge sera le Feu. Et pour les injustes, pas de secoureurs!», (Al-Maida, 72).",
"9083","P","Paradis ","Se voir en rêve boire du vin du Paradis,  ","annonce qu’il pourrait s’agir de sagesse, savoir et fortune. En effet, Le Très-Haut a dit « Nous t‘avons certes, accordé l‘Abondance. Accomplis la Salâ pour ton Seigneur et sacrifie.», (Al-Kawthar, 1-2,).",
"9084","P","Paradis ","Se voir en rêve introduit au Paradis,  ","annonce qu’il pourrait s’agir de repentir. Il pourrait s’agir aussi de l’approche de la mort.",
"9085","P","Paradis ","Se voir en rêve introduit au Paradis par une personne connue,  ","annonce qu’il pourrait s’agir de repentir grâce â cette personne.",
"9086","P","Paradis ","Se voir en rêve entrer au Paradis,  ","annonce qu’il pourrait s’agir de bonheur et quiétude dans les deux mondes, la réalisation des désirs après endurance, l’accompagnement de personnes généreuses et de haut rang, l’accès au Paradis effectivement à cause des bonnes œuvres accomplies. Il pourrait s’agir de la visite de Maison sacrée pour le pèlerin et l’achèvement du rite, de l’approche de la mort pour le croyant malade, du rétablissement pour le mécréant malade, du mariage pour le célibataire, d’une fortune pour le besogneux et il pourrait s’agir aussi d’un héritage. En effet, Le Très-Haut a dit « ""Entrez-y en paix et en sécurité"".», (Al-Hijr, 46).",
"9087","P","Paradis ","Se voir en rêve entrer au Paradis en souriant,  ","annonce qu’il pourrait s’agir de veille et persévérance sur l’invocation d’Allah Le Très Haut.",
"9088","P","Paradis ","Se voir en rêve entrer au Paradis  par la porte de son choix,  ","annonce qu’il serait agrée par ses parents.",
"9089","P","Paradis ","Se voir en rêve dans le Paradis sans se rappeler comment il y a accédé,  ","annonce qu’il pourrait s’agir d’accomplissement de bonnes œuvres ou l’intention de le faire ainsi que la veille sur la justice et l’équité à l’égard des gens.",
"9090","P","Paradis ","Se voir en rêve dans le Paradis sans savoir quand il y a accédé,  ","annonce qu’il pourrait s’agir d’une vie comblée de gloire et de bienfaits.",
"9091","P","Paradis ","Se voir en rêve dans les jardins du Paradis,  ","annonce qu’il pourrait s’agir de dévouement et bonne foi.",
"9092","P","Paradis ","Se voir en rêve entrer au Paradis brandissant une épée,  ","annonce qu’il pourrait s’agir de récompense et bienfaits ainsi que l’incitation des gens au droit chemin.",
"9093","P","Paradis ","Se voir en rêve au Paradis assis sous l’arbre de TOBA,  ","annonce qu’il pourrait s’agir de bienfaits de ce monde et de l’au-delà. En effet, Le très-Haut a dit « Ceux qui croient et font de bonnes œuvres, auront le plus grand bien et aussi le plus bon retour.», (Ar-Raad, 29).",
"9094","P","Paradis ","Se voir en rêve accoudé sur des matelas du Paradis,  ","annonce qu’il pourrait s’agir d’une femme pieuse et pudique.",
